Date,Open,High,Low,Close,Adj Close,Volume
2017-02-12,1003.520020,1004.760010,996.921021,999.181030,999.181030,67530000
2017-02-13,998.885010,1002.099976,976.002014,990.642029,990.642029,100607000
2017-02-14,991.734985,1011.510010,986.471008,1004.549988,1004.549988,137946000
2017-02-15,1006.210022,1008.840027,1001.580017,1007.479980,1007.479980,89759400
2017-02-16,1007.650024,1033.369995,1007.650024,1027.439941,1027.439941,122277000
2017-02-17,1026.119995,1053.170044,1025.640015,1046.209961,1046.209961,136474000
2017-02-18,1049.209961,1061.099976,1046.959961,1054.420044,1054.420044,99073504
2017-02-19,1054.760010,1056.810059,1043.459961,1047.869995,1047.869995,77423296
2017-02-20,1048.689941,1080.489990,1041.689941,1079.979980,1079.979980,109478000
2017-02-21,1079.280029,1117.250000,1076.930054,1115.300049,1115.300049,186868992
2017-02-22,1114.800049,1125.390015,1100.550049,1117.439941,1117.439941,136100000
2017-02-23,1117.270020,1176.619995,1116.959961,1166.719971,1166.719971,189454000
2017-02-24,1172.709961,1200.390015,1131.959961,1173.680054,1173.680054,330759008
2017-02-25,1170.410034,1174.849976,1124.589966,1143.839966,1143.839966,139960992
2017-02-26,1144.270020,1167.469971,1130.199951,1165.199951,1165.199951,116486000
2017-02-27,1163.780029,1181.979980,1163.380005,1179.969971,1179.969971,131570000
2017-02-28,1180.719971,1193.250000,1171.819946,1179.969971,1179.969971,184956000
2017-03-01,1180.040039,1222.500000,1179.689941,1222.500000,1222.500000,229056992
2017-03-02,1224.680054,1262.130005,1215.619995,1251.010010,1251.010010,368275008
2017-03-03,1250.709961,1280.310059,1250.709961,1274.989990,1274.989990,315739008
2017-03-04,1277.430054,1279.400024,1230.510010,1255.150024,1255.150024,183270000
2017-03-05,1254.290039,1267.290039,1238.060059,1267.119995,1267.119995,134127000
2017-03-06,1267.469971,1276.000000,1264.599976,1272.829956,1272.829956,153656992
2017-03-07,1273.209961,1275.550049,1204.800049,1223.540039,1223.540039,291256000
2017-03-08,1223.229980,1232.160034,1148.079956,1150.000000,1150.000000,332603008
2017-03-09,1150.349976,1197.459961,1141.229980,1188.489990,1188.489990,212283008
2017-03-10,1189.359985,1270.469971,1077.250000,1116.719971,1116.719971,563795968
2017-03-11,1116.319946,1193.829956,1116.319946,1175.829956,1175.829956,283320000
2017-03-12,1176.619995,1226.979980,1175.359985,1221.380005,1221.380005,227176000
2017-03-13,1221.780029,1237.369995,1217.030029,1231.920044,1231.920044,380276992
2017-03-14,1232.160034,1244.810059,1220.719971,1240.000000,1240.000000,245306000
2017-03-15,1240.160034,1251.609985,1239.750000,1249.609985,1249.609985,297804992
2017-03-16,1251.329956,1257.979980,1152.439941,1187.810059,1187.810059,638568000
2017-03-17,1180.160034,1180.160034,1099.569946,1100.229980,1100.229980,706598976
2017-03-18,1099.689941,1114.069946,957.655029,973.817993,973.817993,621302016
2017-03-19,976.729980,1069.910034,976.729980,1036.739990,1036.739990,406648000
2017-03-20,1037.239990,1063.030029,1036.680054,1054.229980,1054.229980,286529984
2017-03-21,1055.359985,1122.430054,1055.359985,1120.540039,1120.540039,337391008
2017-03-22,1120.650024,1120.650024,1014.210022,1049.140015,1049.140015,380840992
2017-03-23,1050.050049,1058.010010,1028.930054,1038.589966,1038.589966,248540000
2017-03-24,1038.449951,1040.469971,934.357971,937.520020,937.520020,491038016
2017-03-25,936.539978,975.760986,903.713013,972.778992,972.778992,435803008
2017-03-26,974.015015,1007.960022,954.185974,966.724976,966.724976,303668000
2017-03-27,972.054993,1046.400024,971.984009,1045.770020,1045.770020,372535008
2017-03-28,1044.579956,1064.650024,1027.729980,1047.150024,1047.150024,326332000
2017-03-29,1046.079956,1055.130005,1015.880005,1039.969971,1039.969971,298457984
2017-03-30,1042.209961,1049.290039,1020.039978,1026.430054,1026.430054,352968992
2017-03-31,1026.640015,1074.920044,1026.640015,1071.790039,1071.790039,447287008
2017-04-01,1071.709961,1091.719971,1061.089966,1080.500000,1080.500000,289633984
2017-04-02,1080.609985,1107.589966,1075.449951,1102.170044,1102.170044,514187008
2017-04-03,1102.949951,1151.739990,1102.949951,1143.810059,1143.810059,580444032
2017-04-04,1145.520020,1156.439941,1120.520020,1133.250000,1133.250000,436310016
2017-04-05,1134.140015,1135.089966,1113.630005,1124.780029,1124.780029,414784000
2017-04-06,1125.810059,1188.369995,1125.810059,1182.680054,1182.680054,511222016
2017-04-07,1178.939941,1186.579956,1163.390015,1176.900024,1176.900024,317022016
2017-04-08,1172.650024,1184.979980,1162.579956,1175.949951,1175.949951,209312000
2017-04-09,1176.569946,1197.209961,1171.859985,1187.869995,1187.869995,242343008
2017-04-10,1187.300049,1190.339966,1179.040039,1187.130005,1187.130005,215883008
2017-04-11,1187.459961,1208.069946,1187.459961,1205.010010,1205.010010,216182000
2017-04-12,1204.810059,1207.140015,1196.760010,1200.369995,1200.369995,288702016
2017-04-13,1201.020020,1205.890015,1156.439941,1169.280029,1169.280029,351968992
2017-04-14,1170.329956,1190.800049,1159.790039,1167.540039,1167.540039,254827008
2017-04-15,1167.300049,1188.000000,1164.959961,1172.520020,1172.520020,203559008
2017-04-16,1172.609985,1187.219971,1172.609985,1182.939941,1182.939941,183231008
2017-04-17,1183.250000,1194.900024,1172.650024,1193.910034,1193.910034,253206000
2017-04-18,1193.770020,1217.569946,1193.770020,1211.670044,1211.670044,270524000
2017-04-19,1212.130005,1215.510010,1205.079956,1210.290039,1210.290039,288060992
2017-04-20,1211.079956,1240.790039,1208.410034,1229.079956,1229.079956,315108000
2017-04-21,1229.420044,1235.939941,1215.560059,1222.050049,1222.050049,272167008
2017-04-22,1222.709961,1235.560059,1208.469971,1231.709961,1231.709961,249320000
2017-04-23,1231.920044,1232.199951,1203.939941,1207.209961,1207.209961,258951008
2017-04-24,1209.630005,1250.939941,1209.630005,1250.150024,1250.150024,235806000
2017-04-25,1250.449951,1267.579956,1249.969971,1265.489990,1265.489990,242556000
2017-04-26,1265.989990,1294.829956,1265.930054,1281.079956,1281.079956,329631008
2017-04-27,1281.880005,1319.699951,1281.300049,1317.729980,1317.729980,449196992
2017-04-28,1317.739990,1331.280029,1292.369995,1316.479980,1316.479980,527488992
2017-04-29,1317.839966,1327.199951,1315.209961,1321.790039,1321.790039,422705984
2017-04-30,1321.869995,1347.910034,1314.920044,1347.890015,1347.890015,413115008
2017-05-01,1348.300049,1434.319946,1348.300049,1421.599976,1421.599976,713624000
2017-05-02,1421.030029,1473.900024,1415.689941,1452.819946,1452.819946,477337984
2017-05-03,1453.780029,1492.770020,1447.489990,1490.089966,1490.089966,583795968
2017-05-04,1490.719971,1608.910034,1490.719971,1537.670044,1537.670044,933548992
2017-05-05,1540.869995,1618.030029,1530.310059,1555.449951,1555.449951,946035968
2017-05-06,1556.810059,1578.800049,1542.500000,1578.800049,1578.800049,582529984
2017-05-07,1579.469971,1596.719971,1559.760010,1596.709961,1596.709961,1080029952
2017-05-08,1596.920044,1723.349976,1596.920044,1723.349976,1723.349976,1340320000
2017-05-09,1723.890015,1833.489990,1716.300049,1755.359985,1755.359985,1167920000
2017-05-10,1756.520020,1788.439941,1719.099976,1787.130005,1787.130005,915723008
2017-05-11,1780.369995,1873.930054,1755.349976,1848.569946,1848.569946,799489984
2017-05-12,1845.760010,1856.150024,1694.010010,1724.239990,1724.239990,740984000
2017-05-13,1723.119995,1812.989990,1651.079956,1804.910034,1804.910034,579635008
2017-05-14,1800.859985,1831.420044,1776.619995,1808.910034,1808.910034,437196000
2017-05-15,1808.439941,1812.800049,1708.540039,1738.430054,1738.430054,731529024
2017-05-16,1741.699951,1785.939941,1686.540039,1734.449951,1734.449951,959044992
2017-05-17,1726.729980,1864.050049,1661.910034,1839.089966,1839.089966,1064729984
2017-05-18,1818.699951,1904.479980,1807.119995,1888.650024,1888.650024,894321024
2017-05-19,1897.369995,2004.520020,1890.250000,1987.709961,1987.709961,1157289984
2017-05-20,1984.239990,2084.729980,1974.920044,2084.729980,2084.729980,961336000
2017-05-21,2067.030029,2119.080078,2037.500000,2041.199951,2041.199951,1147859968
2017-05-22,2043.189941,2303.899902,2017.869995,2173.399902,2173.399902,1942220032
2017-05-23,2191.560059,2320.820068,2178.500000,2320.419922,2320.419922,1378749952
2017-05-24,2321.370117,2523.719971,2321.370117,2443.639893,2443.639893,1725379968
2017-05-25,2446.239990,2763.709961,2285.300049,2304.979980,2304.979980,2406700032
2017-05-26,2320.889893,2573.790039,2071.989990,2202.419922,2202.419922,1763480064
2017-05-27,2196.270020,2260.199951,1855.829956,2038.869995,2038.869995,1700480000
2017-05-28,2054.080078,2267.340088,2054.080078,2155.800049,2155.800049,1147139968
2017-05-29,2159.429932,2307.050049,2107.169922,2255.610107,2255.610107,994625024
2017-05-30,2255.360107,2301.959961,2124.570068,2175.469971,2175.469971,1443970048
2017-05-31,2187.189941,2311.080078,2145.570068,2286.409912,2286.409912,1544829952
2017-06-01,2288.330078,2448.389893,2288.330078,2407.879883,2407.879883,1653180032
2017-06-02,2404.030029,2488.550049,2373.320068,2488.550049,2488.550049,1317030016
2017-06-03,2493.719971,2581.909912,2423.570068,2515.350098,2515.350098,1514950016
2017-06-04,2547.790039,2585.889893,2452.540039,2511.810059,2511.810059,1355120000
2017-06-05,2512.399902,2686.810059,2510.219971,2686.810059,2686.810059,1369309952
2017-06-06,2690.840088,2999.909912,2690.840088,2863.199951,2863.199951,2089609984
2017-06-07,2869.379883,2869.379883,2700.560059,2732.159912,2732.159912,1517709952
2017-06-08,2720.489990,2815.300049,2670.949951,2805.620117,2805.620117,1281170048
2017-06-09,2807.439941,2901.709961,2795.620117,2823.810059,2823.810059,1348950016
2017-06-10,2828.139893,2950.989990,2746.550049,2947.709961,2947.709961,2018889984
2017-06-11,2942.409912,2996.600098,2840.530029,2958.110107,2958.110107,1752400000
2017-06-12,2953.219971,2997.260010,2518.560059,2659.629883,2659.629883,2569530112
2017-06-13,2680.909912,2789.040039,2650.379883,2717.020020,2717.020020,1781200000
2017-06-14,2716.879883,2786.830078,2412.939941,2506.370117,2506.370117,1696560000
2017-06-15,2499.580078,2534.709961,2212.959961,2464.580078,2464.580078,2026259968
2017-06-16,2469.570068,2539.919922,2385.149902,2518.560059,2518.560059,1195190016
2017-06-17,2514.010010,2685.189941,2484.959961,2655.879883,2655.879883,1534509952
2017-06-18,2655.350098,2662.100098,2516.330078,2548.290039,2548.290039,1178659968
2017-06-19,2549.030029,2662.850098,2549.030029,2589.600098,2589.600098,1446840064
2017-06-20,2591.260010,2763.449951,2589.820068,2721.790039,2721.790039,1854189952
2017-06-21,2709.429932,2772.010010,2660.399902,2689.100098,2689.100098,1626579968
2017-06-22,2691.030029,2723.739990,2642.360107,2705.409912,2705.409912,1097939968
2017-06-23,2707.340088,2765.169922,2706.370117,2744.909912,2744.909912,961318976
2017-06-24,2738.520020,2757.939941,2583.189941,2608.719971,2608.719971,982750016
2017-06-25,2607.250000,2682.260010,2552.120117,2589.409912,2589.409912,1161100032
2017-06-26,2590.570068,2615.250000,2376.290039,2478.449951,2478.449951,1663280000
2017-06-27,2478.449951,2552.449951,2332.989990,2552.449951,2552.449951,1489789952
2017-06-28,2553.030029,2603.979980,2484.419922,2574.790039,2574.790039,1183869952
2017-06-29,2567.560059,2588.830078,2510.479980,2539.320068,2539.320068,949979008
2017-06-30,2539.239990,2559.250000,2478.429932,2480.840088,2480.840088,860273024
2017-07-01,2492.600098,2515.270020,2419.229980,2434.550049,2434.550049,779913984
2017-07-02,2436.399902,2514.280029,2394.840088,2506.469971,2506.469971,803747008
2017-07-03,2498.560059,2595.000000,2480.469971,2564.060059,2564.060059,964112000
2017-07-04,2561.000000,2631.590088,2559.350098,2601.639893,2601.639893,985516032
2017-07-05,2602.870117,2622.649902,2538.550049,2601.989990,2601.989990,941566016
2017-07-06,2608.100098,2616.719971,2581.689941,2608.560059,2608.560059,761956992
2017-07-07,2608.590088,2916.139893,2498.870117,2518.659912,2518.659912,917411968
2017-07-08,2520.270020,2571.340088,2492.310059,2571.340088,2571.340088,733329984
2017-07-09,2572.610107,2635.489990,2517.590088,2518.439941,2518.439941,527856000
2017-07-10,2525.250000,2537.159912,2321.129883,2372.560059,2372.560059,1111200000
2017-07-11,2385.889893,2413.469971,2296.810059,2337.790039,2337.790039,1329760000
2017-07-12,2332.770020,2423.709961,2275.139893,2398.840088,2398.840088,1117410048
2017-07-13,2402.699951,2425.219971,2340.830078,2357.899902,2357.899902,835769984
2017-07-14,2360.590088,2363.250000,2183.219971,2233.340088,2233.340088,882502976
2017-07-15,2230.120117,2231.139893,1990.410034,1998.859985,1998.859985,993608000
2017-07-16,1991.979980,2058.770020,1843.030029,1929.819946,1929.819946,1182870016
2017-07-17,1932.619995,2230.489990,1932.619995,2228.409912,2228.409912,1201760000
2017-07-18,2233.520020,2387.610107,2164.770020,2318.879883,2318.879883,1512450048
2017-07-19,2323.080078,2397.169922,2260.229980,2273.429932,2273.429932,1245100032
2017-07-20,2269.889893,2900.699951,2269.889893,2817.600098,2817.600098,2249260032
2017-07-21,2838.409912,2838.409912,2621.850098,2667.760010,2667.760010,1489449984
2017-07-22,2668.629883,2862.419922,2657.709961,2810.120117,2810.120117,1177129984
2017-07-23,2808.100098,2832.179932,2653.939941,2730.399902,2730.399902,1072840000
2017-07-24,2732.699951,2777.260010,2699.189941,2754.860107,2754.860107,866473984
2017-07-25,2757.500000,2768.080078,2480.959961,2576.479980,2576.479980,1460089984
2017-07-26,2577.770020,2610.760010,2450.800049,2529.449951,2529.449951,937404032
2017-07-27,2538.709961,2693.320068,2529.340088,2671.780029,2671.780029,789104000
2017-07-28,2679.729980,2897.449951,2679.729980,2809.010010,2809.010010,1380099968
2017-07-29,2807.020020,2808.760010,2692.800049,2726.449951,2726.449951,803745984
2017-07-30,2724.389893,2758.530029,2644.850098,2757.179932,2757.179932,705942976
2017-07-31,2763.239990,2889.620117,2720.610107,2875.340088,2875.340088,860574976
2017-08-01,2871.300049,2921.350098,2685.610107,2718.260010,2718.260010,1324669952
2017-08-02,2727.129883,2762.530029,2668.590088,2710.669922,2710.669922,1094950016
2017-08-03,2709.560059,2813.310059,2685.139893,2804.729980,2804.729980,804796992
2017-08-04,2806.929932,2899.330078,2743.719971,2895.889893,2895.889893,1002120000
2017-08-05,2897.629883,3290.010010,2874.830078,3252.909912,3252.909912,1945699968
2017-08-06,3257.610107,3293.290039,3155.600098,3213.939941,3213.939941,1105030016
2017-08-07,3212.780029,3397.679932,3180.889893,3378.939941,3378.939941,1482279936
2017-08-08,3370.219971,3484.850098,3345.830078,3419.939941,3419.939941,1752760064
2017-08-09,3420.399902,3422.760010,3247.669922,3342.469971,3342.469971,1468960000
2017-08-10,3341.840088,3453.449951,3319.469971,3381.280029,3381.280029,1515110016
2017-08-11,3373.820068,3679.719971,3372.120117,3650.620117,3650.620117,2021190016
2017-08-12,3650.629883,3949.919922,3613.699951,3884.709961,3884.709961,2219589888
2017-08-13,3880.040039,4208.390137,3857.800049,4073.260010,4073.260010,3159089920
2017-08-14,4066.100098,4325.129883,3989.159912,4325.129883,4325.129883,2463089920
2017-08-15,4326.990234,4455.970215,3906.179932,4181.930176,4181.930176,3258050048
2017-08-16,4200.339844,4381.229980,3994.419922,4376.629883,4376.629883,2272039936
2017-08-17,4384.439941,4484.700195,4243.709961,4331.689941,4331.689941,2553359872
2017-08-18,4324.339844,4370.129883,4015.399902,4160.620117,4160.620117,2941710080
2017-08-19,4137.750000,4243.259766,3970.550049,4193.700195,4193.700195,2975820032
2017-08-20,4189.310059,4196.290039,4069.879883,4087.659912,4087.659912,2109769984
2017-08-21,4090.479980,4109.140137,3988.600098,4001.739990,4001.739990,2800890112
2017-08-22,3998.350098,4128.759766,3674.580078,4100.520020,4100.520020,3764239872
2017-08-23,4089.010010,4255.779785,4078.409912,4151.520020,4151.520020,2369819904
2017-08-24,4137.600098,4376.390137,4130.259766,4334.680176,4334.680176,2037750016
2017-08-25,4332.819824,4455.700195,4307.350098,4371.600098,4371.600098,1727970048
2017-08-26,4372.060059,4379.279785,4269.520020,4352.399902,4352.399902,1511609984
2017-08-27,4345.100098,4416.589844,4317.290039,4382.879883,4382.879883,1537459968
2017-08-28,4384.450195,4403.930176,4224.640137,4382.660156,4382.660156,1959330048
2017-08-29,4389.209961,4625.680176,4352.129883,4579.020020,4579.020020,2486080000
2017-08-30,4570.359863,4626.520020,4471.410156,4565.299805,4565.299805,1937849984
2017-08-31,4555.589844,4736.049805,4549.399902,4703.390137,4703.390137,1944930048
2017-09-01,4701.759766,4892.009766,4678.529785,4892.009766,4892.009766,2599079936
2017-09-02,4901.419922,4975.040039,4469.240234,4578.770020,4578.770020,2722139904
2017-09-03,4585.270020,4714.080078,4417.589844,4582.959961,4582.959961,1933190016
2017-09-04,4591.629883,4591.629883,4108.399902,4236.310059,4236.310059,2987330048
2017-09-05,4228.290039,4427.839844,3998.110107,4376.529785,4376.529785,2697969920
2017-09-06,4376.589844,4617.250000,4376.589844,4597.120117,4597.120117,2172100096
2017-09-07,4589.140137,4655.040039,4491.330078,4599.879883,4599.879883,1844620032
2017-09-08,4605.160156,4661.000000,4075.179932,4228.750000,4228.750000,2700890112
2017-09-09,4229.810059,4308.819824,4114.109863,4226.060059,4226.060059,1386230016
2017-09-10,4229.339844,4245.439941,3951.040039,4122.939941,4122.939941,1679090048
2017-09-11,4122.470215,4261.669922,4099.399902,4161.270020,4161.270020,1557330048
2017-09-12,4168.879883,4344.649902,4085.219971,4130.810059,4130.810059,1864530048
2017-09-13,4131.979980,4131.979980,3789.919922,3882.590088,3882.590088,2219409920
2017-09-14,3875.370117,3920.600098,3153.860107,3154.949951,3154.949951,2716310016
2017-09-15,3166.300049,3733.449951,2946.620117,3637.520020,3637.520020,4148069888
2017-09-16,3637.750000,3808.840088,3487.790039,3625.040039,3625.040039,1818400000
2017-09-17,3606.280029,3664.810059,3445.639893,3582.879883,3582.879883,1239149952
2017-09-18,3591.090088,4079.229980,3591.090088,4065.199951,4065.199951,1943209984
2017-09-19,4073.790039,4094.070068,3868.870117,3924.969971,3924.969971,1563980032
2017-09-20,3916.360107,4031.389893,3857.729980,3905.949951,3905.949951,1213830016
2017-09-21,3901.469971,3916.419922,3613.629883,3631.040039,3631.040039,1411480064
2017-09-22,3628.020020,3758.270020,3553.530029,3630.699951,3630.699951,1194829952
2017-09-23,3629.919922,3819.209961,3594.580078,3792.399902,3792.399902,928113984
2017-09-24,3796.149902,3796.149902,3666.899902,3682.840088,3682.840088,768014976
2017-09-25,3681.580078,3950.250000,3681.580078,3926.070068,3926.070068,1374210048
2017-09-26,3928.409912,3969.889893,3869.899902,3892.350098,3892.350098,1043740032
